id,text,cleaned_text,tokens,stemmed_tokens,lemmatized_tokens,createdAt,Aspect,Sentiment
1795155656049041408,"@SafaaAlNuaimi I pray for the change in the Palestinians ideology. The ball is in their field and they are the ones who can truly make the change in the Israel Palestine conflict. 
""Peace will come when the arabs will love their children more than they hate us"" - Golda Meir."," i pray for the change in the palestinians ideology the ball is in their field and they are the ones who can truly make the change in the israel palestine conflict 
peace will come when the arabs will love their children more than they hate us  golda meir","['pray', 'change', 'palestinians', 'ideology', 'ball', 'field', 'ones', 'truly', 'make', 'change', 'israel', 'palestine', 'conflict', 'peace', 'come', 'arabs', 'love', 'children', 'hate', 'us', 'golda', 'meir']","['pray', 'chang', 'palestinian', 'ideolog', 'ball', 'field', 'one', 'truli', 'make', 'chang', 'israel', 'palestin', 'conflict', 'peac', 'come', 'arab', 'love', 'children', 'hate', 'us', 'golda', 'meir']","['pray', 'change', 'palestinian', 'ideology', 'ball', 'field', 'one', 'truly', 'make', 'change', 'israel', 'palestine', 'conflict', 'peace', 'come', 'arab', 'love', 'child', 'hate', 'u', 'golda', 'meir']",Mon May 27 18:10:35 +0000 2024,Conflict,POSITIVE
1795155336128504064,‘Heinous massacre’: Israel’s attack on Rafah tent camp widely condemned | Israel-Palestine conflict News | Al Jazeera https://t.co/NfOAlVVO94 via @AJEnglish,heinous massacre israels attack on rafah tent camp widely condemned  israelpalestine conflict news  al jazeera  via ,"['heinous', 'massacre', 'israels', 'attack', 'rafah', 'tent', 'camp', 'widely', 'condemned', 'israelpalestine', 'conflict', 'news', 'al', 'jazeera', 'via']","['heinou', 'massacr', 'israel', 'attack', 'rafah', 'tent', 'camp', 'wide', 'condemn', 'israelpalestin', 'conflict', 'news', 'al', 'jazeera', 'via']","['heinous', 'massacre', 'israel', 'attack', 'rafah', 'tent', 'camp', 'widely', 'condemned', 'israelpalestine', 'conflict', 'news', 'al', 'jazeera', 'via']",Mon May 27 18:09:19 +0000 2024,Conflict,NEGATIVE
1795154494424035584,Kinda like Israel Palestine Conflict https://t.co/PoiZwb6HHQ,kinda like israel palestine conflict ,"['kinda', 'like', 'israel', 'palestine', 'conflict']","['kinda', 'like', 'israel', 'palestin', 'conflict']","['kinda', 'like', 'israel', 'palestine', 'conflict']",Mon May 27 18:05:58 +0000 2024,Conflict,NEGATIVE
1795242966023328000,Swear,swear,['swear'],['swear'],['swear'],Mon May 27 23:57:31 +0000 2024,Other,NEGATIVE
1795242870791717376,@messedupfoods Where is this KFC and what happened to it?, where is this kfc and what happened to it,"['kfc', 'happened']","['kfc', 'happen']","['kfc', 'happened']",Mon May 27 23:57:09 +0000 2024,Other,NEGATIVE
1795242352895742208,@LAMIINEEEEE On boycotte kfc, on boycotte kfc,"['boycotte', 'kfc']","['boycott', 'kfc']","['boycotte', 'kfc']",Mon May 27 23:55:05 +0000 2024,Boycott,NEGATIVE
1795242112834798080,@kfc  PLEASE BRING THESE BACK WITH SNACKERS AND POTATO WEDGES AND ILL DIE A HAPPY MAN! https://t.co/HEh7QA0rFG,  please bring these back with snackers and potato wedges and ill die a happy man ,"['please', 'bring', 'back', 'snackers', 'potato', 'wedges', 'ill', 'die', 'happy', 'man']","['pleas', 'bring', 'back', 'snacker', 'potato', 'wedg', 'ill', 'die', 'happi', 'man']","['please', 'bring', 'back', 'snacker', 'potato', 'wedge', 'ill', 'die', 'happy', 'man']",Mon May 27 23:54:08 +0000 2024,Other,NEGATIVE
1795241942286033152,When people say this I laugh,when people say this i laugh,"['people', 'say', 'laugh']","['peopl', 'say', 'laugh']","['people', 'say', 'laugh']",Mon May 27 23:53:27 +0000 2024,Other,POSITIVE
1795241279929843968,"@elonmusk @MattWalshBlog KFC's fries are too soft, maybe because it's an old man. McDonald's fries are too thin, maybe because it's a yellow guy. Only Burger King's fries are perfect, with the right size and taste.",  kfcs fries are too soft maybe because its an old man mcdonalds fries are too thin maybe because its a yellow guy only burger kings fries are perfect with the right size and taste,"['kfcs', 'fries', 'soft', 'maybe', 'old', 'man', 'mcdonalds', 'fries', 'thin', 'maybe', 'yellow', 'guy', 'burger', 'kings', 'fries', 'perfect', 'right', 'size', 'taste']","['kfc', 'fri', 'soft', 'mayb', 'old', 'man', 'mcdonald', 'fri', 'thin', 'mayb', 'yellow', 'guy', 'burger', 'king', 'fri', 'perfect', 'right', 'size', 'tast']","['kfcs', 'fry', 'soft', 'maybe', 'old', 'man', 'mcdonalds', 'fry', 'thin', 'maybe', 'yellow', 'guy', 'burger', 'king', 'fry', 'perfect', 'right', 'size', 'taste']",Mon May 27 23:50:49 +0000 2024,Other,POSITIVE
1795240735580566016,"I Lowkey think that old lady poinTed me in the right direction to the drugs 😂😉 I'm gonna wash my clothes, get this KFC, and ease on down the road",i lowkey think that old lady pointed me in the right direction to the drugs  im gonna wash my clothes get this kfc and ease on down the road,"['lowkey', 'think', 'old', 'lady', 'pointed', 'right', 'direction', 'drugs', 'im', 'gon', 'na', 'wash', 'clothes', 'get', 'kfc', 'ease', 'road']","['lowkey', 'think', 'old', 'ladi', 'point', 'right', 'direct', 'drug', 'im', 'gon', 'na', 'wash', 'cloth', 'get', 'kfc', 'eas', 'road']","['lowkey', 'think', 'old', 'lady', 'pointed', 'right', 'direction', 'drug', 'im', 'gon', 'na', 'wash', 'clothes', 'get', 'kfc', 'ease', 'road']",Mon May 27 23:48:39 +0000 2024,Other,NEGATIVE
1795240416280707072,I’m smiling sooo hard,im smiling sooo hard,"['im', 'smiling', 'sooo', 'hard']","['im', 'smile', 'sooo', 'hard']","['im', 'smiling', 'sooo', 'hard']",Mon May 27 23:47:23 +0000 2024,Other,POSITIVE
1795240379727380480,@GadSaad lol gay democrat. weird seems how hamas hates gay people. chickens for kfc, lol gay democrat weird seems how hamas hates gay people chickens for kfc,"['lol', 'gay', 'democrat', 'weird', 'seems', 'hamas', 'hates', 'gay', 'people', 'chickens', 'kfc']","['lol', 'gay', 'democrat', 'weird', 'seem', 'hama', 'hate', 'gay', 'peopl', 'chicken', 'kfc']","['lol', 'gay', 'democrat', 'weird', 'seems', 'hamas', 'hate', 'gay', 'people', 'chicken', 'kfc']",Mon May 27 23:47:15 +0000 2024,Other,NEGATIVE
1795239818735100160,@Alphafox78 They are made to be licked when you eat KFC!, they are made to be licked when you eat kfc,"['made', 'licked', 'eat', 'kfc']","['made', 'lick', 'eat', 'kfc']","['made', 'licked', 'eat', 'kfc']",Mon May 27 23:45:01 +0000 2024,Other,POSITIVE
1795239816155574784,@plutosregime I'm hard to offend. You just have done some heinous shit, im hard to offend you just have done some heinous shit,"['im', 'hard', 'offend', 'done', 'heinous', 'shit']","['im', 'hard', 'offend', 'done', 'heinou', 'shit']","['im', 'hard', 'offend', 'done', 'heinous', 'shit']",Mon May 27 23:45:00 +0000 2024,Other,POSITIVE
1795239635267776768,"@sethuwamajwe1 Say this: ""KFC is worth 6 billion dollars, I'm not""", say this kfc is worth  billion dollars im not,"['say', 'kfc', 'worth', 'billion', 'dollars', 'im']","['say', 'kfc', 'worth', 'billion', 'dollar', 'im']","['say', 'kfc', 'worth', 'billion', 'dollar', 'im']",Mon May 27 23:44:17 +0000 2024,Other,NEGATIVE
1795239201136373760,I literally have no money. Seriously. But im bout to figure out a way to get KFC. I need it.,i literally have no money seriously but im bout to figure out a way to get kfc i need it,"['literally', 'money', 'seriously', 'im', 'bout', 'figure', 'way', 'get', 'kfc', 'need']","['liter', 'money', 'serious', 'im', 'bout', 'figur', 'way', 'get', 'kfc', 'need']","['literally', 'money', 'seriously', 'im', 'bout', 'figure', 'way', 'get', 'kfc', 'need']",Mon May 27 23:42:34 +0000 2024,Other,NEGATIVE
1795239078058754560,"@TheCultureWar02 @SwannMarcus89 Sir, this is KFC",  sir this is kfc,"['sir', 'kfc']","['sir', 'kfc']","['sir', 'kfc']",Mon May 27 23:42:04 +0000 2024,Other,POSITIVE
1795238975977738240,"@Cozytvcatlover Super Size Me the sequel: KFC,  Poutine and Cole Slaw. At least I would die with a smile on  my face. #Tcmparty #SuperSize #KFC https://t.co/m89bAhdN6z", super size me the sequel kfc  poutine and cole slaw at least i would die with a smile on  my face tcmparty supersize kfc ,"['super', 'size', 'sequel', 'kfc', 'poutine', 'cole', 'slaw', 'least', 'would', 'die', 'smile', 'face', 'tcmparty', 'supersize', 'kfc']","['super', 'size', 'sequel', 'kfc', 'poutin', 'cole', 'slaw', 'least', 'would', 'die', 'smile', 'face', 'tcmparti', 'supers', 'kfc']","['super', 'size', 'sequel', 'kfc', 'poutine', 'cole', 'slaw', 'least', 'would', 'die', 'smile', 'face', 'tcmparty', 'supersize', 'kfc']",Mon May 27 23:41:40 +0000 2024,Other,POSITIVE
1795238945774846464,@KFC_ES What a trash player he is., what a trash player he is,"['trash', 'player']","['trash', 'player']","['trash', 'player']",Mon May 27 23:41:33 +0000 2024,Other,NEGATIVE
1795238848223425024,"I’m
Crying","im
crying","['im', 'crying']","['im', 'cri']","['im', 'cry']",Mon May 27 23:41:09 +0000 2024,Other,NEGATIVE
1795238807253737728,"#WhatsNext?  #KFC entering the game console market?  Let me guess, it comes with a keyboard that's finger licking good?  (Cheddar Gadgets) #Gaming #Technology https://t.co/LaoGBL2DG5",whatsnext  kfc entering the game console market  let me guess it comes with a keyboard thats finger licking good  cheddar gadgets gaming technology ,"['whatsnext', 'kfc', 'entering', 'game', 'console', 'market', 'let', 'guess', 'comes', 'keyboard', 'thats', 'finger', 'licking', 'good', 'cheddar', 'gadgets', 'gaming', 'technology']","['whatsnext', 'kfc', 'enter', 'game', 'consol', 'market', 'let', 'guess', 'come', 'keyboard', 'that', 'finger', 'lick', 'good', 'cheddar', 'gadget', 'game', 'technolog']","['whatsnext', 'kfc', 'entering', 'game', 'console', 'market', 'let', 'guess', 'come', 'keyboard', 'thats', 'finger', 'licking', 'good', 'cheddar', 'gadget', 'gaming', 'technology']",Mon May 27 23:41:00 +0000 2024,Other,NEGATIVE
1795238467154112768,I want the brutalist KFC.,i want the brutalist kfc,"['want', 'brutalist', 'kfc']","['want', 'brutalist', 'kfc']","['want', 'brutalist', 'kfc']",Mon May 27 23:39:39 +0000 2024,Other,NEGATIVE
1795238389739852288,@IVWIND_SC KFC double downs and more soju next year., kfc double downs and more soju next year,"['kfc', 'double', 'downs', 'soju', 'next', 'year']","['kfc', 'doubl', 'down', 'soju', 'next', 'year']","['kfc', 'double', 'down', 'soju', 'next', 'year']",Mon May 27 23:39:20 +0000 2024,Other,NEGATIVE
1795202660129190144,"Boycott KFC, McDonald’s, Starbucks, Pizza Hut, Dominos, Kit Kat, Burger King, Häagen-Dazs, Costa Coffee, Aroma, Subway, Nestle, Walmart, Hardees, Mars, Pepsi, Coca Cola, Dasani, Perrier, Sprite, Twix, Nike, Addidas, Puma, L’Oréal, Estée Lauder, HP, American Eagle, The Body Shop,",boycott kfc mcdonalds starbucks pizza hut dominos kit kat burger king häagendazs costa coffee aroma subway nestle walmart hardees mars pepsi coca cola dasani perrier sprite twix nike addidas puma loréal estée lauder hp american eagle the body shop,"['boycott', 'kfc', 'mcdonalds', 'starbucks', 'pizza', 'hut', 'dominos', 'kit', 'kat', 'burger', 'king', 'häagendazs', 'costa', 'coffee', 'aroma', 'subway', 'nestle', 'walmart', 'hardees', 'mars', 'pepsi', 'coca', 'cola', 'dasani', 'perrier', 'sprite', 'twix', 'nike', 'addidas', 'puma', 'loréal', 'estée', 'lauder', 'hp', 'american', 'eagle', 'body', 'shop']","['boycott', 'kfc', 'mcdonald', 'starbuck', 'pizza', 'hut', 'domino', 'kit', 'kat', 'burger', 'king', 'häagendaz', 'costa', 'coffe', 'aroma', 'subway', 'nestl', 'walmart', 'harde', 'mar', 'pepsi', 'coca', 'cola', 'dasani', 'perrier', 'sprite', 'twix', 'nike', 'addida', 'puma', 'loréal', 'esté', 'lauder', 'hp', 'american', 'eagl', 'bodi', 'shop']","['boycott', 'kfc', 'mcdonalds', 'starbucks', 'pizza', 'hut', 'domino', 'kit', 'kat', 'burger', 'king', 'häagendazs', 'costa', 'coffee', 'aroma', 'subway', 'nestle', 'walmart', 'hardees', 'mar', 'pepsi', 'coca', 'cola', 'dasani', 'perrier', 'sprite', 'twix', 'nike', 'addidas', 'puma', 'loréal', 'estée', 'lauder', 'hp', 'american', 'eagle', 'body', 'shop']",Mon May 27 21:17:22 +0000 2024,Boycott,NEGATIVE
1795188443103863040,"boycott STARBUCKS, MCDO, KFC!!! https://t.co/ZcpiUOsdcn",boycott starbucks mcdo kfc ,"['boycott', 'starbucks', 'mcdo', 'kfc']","['boycott', 'starbuck', 'mcdo', 'kfc']","['boycott', 'starbucks', 'mcdo', 'kfc']",Mon May 27 20:20:52 +0000 2024,Boycott,NEGATIVE
1795174899641626880,"Boycott Israeli products, for Humanity 🙏
Boycott KFC, MacDonald's, Pepsi, coke, Starbucks, Knorr,lays,zara,L'Oreal,Tim Hortons, tang etc for God sake 🙏 be a human 🙏","boycott israeli products for humanity 
boycott kfc macdonalds pepsi coke starbucks knorrlayszaralorealtim hortons tang etc for god sake  be a human ","['boycott', 'israeli', 'products', 'humanity', 'boycott', 'kfc', 'macdonalds', 'pepsi', 'coke', 'starbucks', 'knorrlayszaralorealtim', 'hortons', 'tang', 'etc', 'god', 'sake', 'human']","['boycott', 'isra', 'product', 'human', 'boycott', 'kfc', 'macdonald', 'pepsi', 'coke', 'starbuck', 'knorrlayszaralorealtim', 'horton', 'tang', 'etc', 'god', 'sake', 'human']","['boycott', 'israeli', 'product', 'humanity', 'boycott', 'kfc', 'macdonalds', 'pepsi', 'coke', 'starbucks', 'knorrlayszaralorealtim', 'hortons', 'tang', 'etc', 'god', 'sake', 'human']",Mon May 27 19:27:03 +0000 2024,Boycott,NEGATIVE
1795157411814113792,@HannZiq Just follow gut feeling. I never boycott. But I don't eat McDonald's and KFC because of health concerns. I  don't go to Starbucks as frequently because there is a Zus nearby. I don't buy Adidas or Nike because i can't afford., just follow gut feeling i never boycott but i dont eat mcdonalds and kfc because of health concerns i  dont go to starbucks as frequently because there is a zus nearby i dont buy adidas or nike because i cant afford,"['follow', 'gut', 'feeling', 'never', 'boycott', 'dont', 'eat', 'mcdonalds', 'kfc', 'health', 'concerns', 'dont', 'go', 'starbucks', 'frequently', 'zus', 'nearby', 'dont', 'buy', 'adidas', 'nike', 'cant', 'afford']","['follow', 'gut', 'feel', 'never', 'boycott', 'dont', 'eat', 'mcdonald', 'kfc', 'health', 'concern', 'dont', 'go', 'starbuck', 'frequent', 'zu', 'nearbi', 'dont', 'buy', 'adida', 'nike', 'cant', 'afford']","['follow', 'gut', 'feeling', 'never', 'boycott', 'dont', 'eat', 'mcdonalds', 'kfc', 'health', 'concern', 'dont', 'go', 'starbucks', 'frequently', 'zu', 'nearby', 'dont', 'buy', 'adidas', 'nike', 'cant', 'afford']",Mon May 27 18:17:34 +0000 2024,Boycott,NEGATIVE
1795152786536997120,"So today, I was craving Burger King  but since it's supporting Israel l decided to boycott it and go for local products. I found out that these local shops have got some amazing taste that even beats burger king's. F**k you @BurgerKing @McDonalds @kfc @dominos https://t.co/HhqWopRRAy",so today i was craving burger king  but since its supporting israel l decided to boycott it and go for local products i found out that these local shops have got some amazing taste that even beats burger kings fk you     ,"['today', 'craving', 'burger', 'king', 'since', 'supporting', 'israel', 'l', 'decided', 'boycott', 'go', 'local', 'products', 'found', 'local', 'shops', 'got', 'amazing', 'taste', 'even', 'beats', 'burger', 'kings', 'fk']","['today', 'crave', 'burger', 'king', 'sinc', 'support', 'israel', 'l', 'decid', 'boycott', 'go', 'local', 'product', 'found', 'local', 'shop', 'got', 'amaz', 'tast', 'even', 'beat', 'burger', 'king', 'fk']","['today', 'craving', 'burger', 'king', 'since', 'supporting', 'israel', 'l', 'decided', 'boycott', 'go', 'local', 'product', 'found', 'local', 'shop', 'got', 'amazing', 'taste', 'even', 'beat', 'burger', 'king', 'fk']",Mon May 27 17:59:11 +0000 2024,Boycott,POSITIVE
